Date,Area,Category,Phase
2034-01-04,0.892,4,0.446
2034-01-05,0.9595,4,0.4798
2034-01-06,0.973,4,0.5135
2034-01-07,0.9055,4,0.5472
2034-01-08,0.838,5,0.581
2034-01-09,0.7705,5,0.6147
2034-01-10,0.7031,5,0.6485
2034-01-11,0.6356,5,0.6822
2034-01-12,0.5681,6,0.716
2034-01-13,0.5006,6,0.7497
2034-01-14,0.4331,7,0.7834
2034-01-15,0.3656,7,0.8172
2034-01-16,0.2981,7,0.8509
2034-01-17,0.2306,7,0.8847
2034-01-18,0.1632,7,0.9184
2034-01-19,0.0957,0,0.9522
2034-01-20,0.0282,0,0.9859
2034-01-21,0.0394,0,0.0197
2034-01-22,0.1071,0,0.0536
2034-01-23,0.1748,1,0.0874
2034-01-24,0.2425,1,0.1212
2034-01-25,0.3102,1,0.1551
2034-01-26,0.3779,2,0.1889
2034-01-27,0.4455,2,0.2228
2034-01-28,0.5132,2,0.2566
2034-01-29,0.5809,3,0.2905
2034-01-30,0.6486,3,0.3243
2034-01-31,0.7163,3,0.3581
2034-02-01,0.784,3,0.392
2034-02-02,0.8517,3,0.4258
2034-02-03,0.9194,4,0.4597
2034-02-04,0.987,4,0.4935
2034-02-05,0.9453,4,0.5274
2034-02-06,0.8776,4,0.5612
2034-02-07,0.8099,5,0.5951
2034-02-08,0.7422,5,0.6289
2034-02-09,0.6745,5,0.6627
2034-02-10,0.6068,6,0.6966
2034-02-11,0.5391,6,0.7304
2034-02-12,0.4715,7,0.7643
2034-02-13,0.4038,7,0.7981
2034-02-14,0.3361,7,0.832
2034-02-15,0.2684,7,0.8658
2034-02-16,0.2007,7,0.8996
2034-02-17,0.133,7,0.9335
2034-02-18,0.0653,0,0.9673
2034-02-19,0.0024,0,0.0012
2034-02-20,0.0702,0,0.0351
2034-02-21,0.1381,1,0.0691
2034-02-22,0.206,1,0.103
2034-02-23,0.2739,1,0.1369
2034-02-24,0.3418,1,0.1709
2034-02-25,0.4097,2,0.2048
2034-02-26,0.4776,2,0.2388
2034-02-27,0.5454,3,0.2727
2034-02-28,0.6133,3,0.3067
2034-03-01,0.6812,3,0.3406
2034-03-02,0.7491,3,0.3745
2034-03-03,0.817,3,0.4085
2034-03-04,0.8849,4,0.4424
2034-03-05,0.9528,4,0.4764
2034-03-06,0.9794,4,0.5103
2034-03-07,0.9115,4,0.5443
2034-03-08,0.8436,5,0.5782
2034-03-09,0.7757,5,0.6121
2034-03-10,0.7078,5,0.6461
2034-03-11,0.6399,5,0.68
2034-03-12,0.572,6,0.714
2034-03-13,0.5042,6,0.7479
2034-03-14,0.4363,7,0.7819
2034-03-15,0.3684,7,0.8158
2034-03-16,0.3005,7,0.8497
2034-03-17,0.2326,7,0.8837
2034-03-18,0.1647,7,0.9176
2034-03-19,0.0968,0,0.9516
2034-03-20,0.029,0,0.9855
2034-03-21,0.039,0,0.0195
2034-03-22,0.1071,0,0.0535
2034-03-23,0.1752,1,0.0876
2034-03-24,0.2432,1,0.1216
2034-03-25,0.3113,1,0.1556
2034-03-26,0.3794,2,0.1897
2034-03-27,0.4474,2,0.2237
2034-03-28,0.5155,2,0.2577
2034-03-29,0.5836,3,0.2918
2034-03-30,0.6516,3,0.3258
2034-03-31,0.7197,3,0.3598
2034-04-01,0.7878,3,0.3939
2034-04-02,0.8558,3,0.4279
2034-04-03,0.9239,4,0.4619
2034-04-04,0.992,4,0.496
2034-04-05,0.94,4,0.53
2034-04-06,0.8719,5,0.564
2034-04-07,0.8038,5,0.5981
2034-04-08,0.7358,5,0.6321
2034-04-09,0.6677,5,0.6661
2034-04-10,0.5996,6,0.7002
2034-04-11,0.5316,6,0.7342
2034-04-12,0.4635,7,0.7682
2034-04-13,0.3954,7,0.8023
2034-04-14,0.3274,7,0.8363
2034-04-15,0.2593,7,0.8703
2034-04-16,0.1912,7,0.9044
2034-04-17,0.1232,0,0.9384
2034-04-18,0.0551,0,0.9724
2034-04-19,0.013,0,0.0065
2034-04-20,0.0812,0,0.0406
2034-04-21,0.1494,1,0.0747
2034-04-22,0.2176,1,0.1088
2034-04-23,0.2858,1,0.1429
2034-04-24,0.354,1,0.177
2034-04-25,0.4222,2,0.2111
2034-04-26,0.4904,2,0.2452
2034-04-27,0.5586,3,0.2793
2034-04-28,0.6268,3,0.3134
2034-04-29,0.695,3,0.3475
2034-04-30,0.7632,3,0.3816
2034-05-01,0.8314,3,0.4157
2034-05-02,0.8996,4,0.4498
2034-05-03,0.9678,4,0.4839
2034-05-04,0.964,4,0.518
2034-05-05,0.8958,4,0.5521
2034-05-06,0.8276,5,0.5862
2034-05-07,0.7593,5,0.6203
2034-05-08,0.6911,5,0.6544
2034-05-09,0.6229,6,0.6885
2034-05-10,0.5547,6,0.7226
2034-05-11,0.4865,6,0.7567
2034-05-12,0.4183,7,0.7908
2034-05-13,0.3501,7,0.8249
2034-05-14,0.2819,7,0.859
2034-05-15,0.2137,7,0.8931
2034-05-16,0.1455,7,0.9272
2034-05-17,0.0773,0,0.9613
2034-05-18,0.0091,0,0.9954
2034-05-19,0.0591,0,0.0296
2034-05-20,0.1274,1,0.0637
2034-05-21,0.1957,1,0.0978
2034-05-22,0.2639,1,0.132
2034-05-23,0.3322,1,0.1661
2034-05-24,0.4004,2,0.2002
2034-05-25,0.4687,2,0.2343
2034-05-26,0.5369,3,0.2685
2034-05-27,0.6052,3,0.3026
2034-05-28,0.6735,3,0.3367
2034-05-29,0.7417,3,0.3709
2034-05-30,0.81,3,0.405
2034-05-31,0.8782,4,0.4391
2034-06-01,0.9465,4,0.4732
2034-06-02,0.9853,4,0.5074
2034-06-03,0.917,4,0.5415
2034-06-04,0.8487,5,0.5756
2034-06-05,0.7805,5,0.6098
2034-06-06,0.7122,5,0.6439
2034-06-07,0.644,5,0.678
2034-06-08,0.5757,6,0.7121
2034-06-09,0.5075,6,0.7463
2034-06-10,0.4392,7,0.7804
2034-06-11,0.3709,7,0.8145
2034-06-12,0.3027,7,0.8487
2034-06-13,0.2344,7,0.8828
2034-06-14,0.1662,7,0.9169
2034-06-15,0.0979,0,0.951
2034-06-16,0.0297,0,0.9852
2034-06-17,0.0386,0,0.0193
2034-06-18,0.1068,0,0.0534
2034-06-19,0.175,1,0.0875
2034-06-20,0.2432,1,0.1216
2034-06-21,0.3114,1,0.1557
2034-06-22,0.3796,2,0.1898
2034-06-23,0.4478,2,0.2239
2034-06-24,0.516,2,0.258
2034-06-25,0.5842,3,0.2921
2034-06-26,0.6524,3,0.3262
2034-06-27,0.7206,3,0.3603
2034-06-28,0.7888,3,0.3944
2034-06-29,0.857,3,0.4285
2034-06-30,0.9252,4,0.4626
2034-07-01,0.9934,4,0.4967
2034-07-02,0.9384,4,0.5308
2034-07-03,0.8703,5,0.5649
2034-07-04,0.8021,5,0.599
2034-07-05,0.7339,5,0.6331
2034-07-06,0.6657,5,0.6672
2034-07-07,0.5975,6,0.7013
2034-07-08,0.5293,6,0.7354
2034-07-09,0.4611,7,0.7695
2034-07-10,0.3929,7,0.8036
2034-07-11,0.3247,7,0.8377
2034-07-12,0.2565,7,0.8718
2034-07-13,0.1883,7,0.9059
2034-07-14,0.1201,0,0.94
2034-07-15,0.0519,0,0.9741
2034-07-16,0.0163,0,0.0081
2034-07-17,0.0843,0,0.0422
2034-07-18,0.1523,1,0.0762
2034-07-19,0.2204,1,0.1102
2034-07-20,0.2884,1,0.1442
2034-07-21,0.3564,1,0.1782
2034-07-22,0.4244,2,0.2122
2034-07-23,0.4925,2,0.2462
2034-07-24,0.5605,3,0.2802
2034-07-25,0.6285,3,0.3143
2034-07-26,0.6965,3,0.3483
2034-07-27,0.7646,3,0.3823
2034-07-28,0.8326,3,0.4163
2034-07-29,0.9006,4,0.4503
2034-07-30,0.9686,4,0.4843
2034-07-31,0.9633,4,0.5183
2034-08-01,0.8953,4,0.5523
2034-08-02,0.8273,5,0.5864
2034-08-03,0.7593,5,0.6204
2034-08-04,0.6912,5,0.6544
2034-08-05,0.6232,6,0.6884
2034-08-06,0.5552,6,0.7224
2034-08-07,0.4872,6,0.7564
2034-08-08,0.4191,7,0.7904
2034-08-09,0.3511,7,0.8244
2034-08-10,0.2831,7,0.8585
2034-08-11,0.2151,7,0.8925
2034-08-12,0.147,7,0.9265
2034-08-13,0.079,0,0.9605
2034-08-14,0.011,0,0.9945
2034-08-15,0.0568,0,0.0284
2034-08-16,0.1246,0,0.0623
2034-08-17,0.1923,1,0.0962
2034-08-18,0.2601,1,0.13
2034-08-19,0.3279,1,0.1639
2034-08-20,0.3956,2,0.1978
2034-08-21,0.4634,2,0.2317
2034-08-22,0.5312,3,0.2656
2034-08-23,0.5989,3,0.2995
2034-08-24,0.6667,3,0.3333
2034-08-25,0.7344,3,0.3672
2034-08-26,0.8022,3,0.4011
2034-08-27,0.87,3,0.435
2034-08-28,0.9377,4,0.4689
2034-08-29,0.9945,4,0.5027
2034-08-30,0.9267,4,0.5366
2034-08-31,0.859,5,0.5705
2034-09-01,0.7912,5,0.6044
2034-09-02,0.7235,5,0.6383
2034-09-03,0.6557,5,0.6722
2034-09-04,0.5879,6,0.706
2034-09-05,0.5202,6,0.7399
2034-09-06,0.4524,7,0.7738
2034-09-07,0.3846,7,0.8077
2034-09-08,0.3169,7,0.8416
2034-09-09,0.2491,7,0.8754
2034-09-10,0.1813,7,0.9093
2034-09-11,0.1136,0,0.9432
2034-09-12,0.0458,0,0.9771
2034-09-13,0.0219,0,0.0109
2034-09-14,0.0893,0,0.0447
2034-09-15,0.1568,1,0.0784
2034-09-16,0.2243,1,0.1121
2034-09-17,0.2918,1,0.1459
2034-09-18,0.3593,1,0.1796
2034-09-19,0.4267,2,0.2134
2034-09-20,0.4942,2,0.2471
2034-09-21,0.5617,3,0.2809
2034-09-22,0.6292,3,0.3146
2034-09-23,0.6967,3,0.3483
2034-09-24,0.7641,3,0.3821
2034-09-25,0.8316,3,0.4158
2034-09-26,0.8991,4,0.4496
2034-09-27,0.9666,4,0.4833
2034-09-28,0.9659,4,0.517
2034-09-29,0.8985,4,0.5508
2034-09-30,0.831,5,0.5845
2034-10-01,0.7635,5,0.6183
2034-10-02,0.696,5,0.652
2034-10-03,0.6285,5,0.6857
2034-10-04,0.561,6,0.7195
2034-10-05,0.4936,6,0.7532
2034-10-06,0.4261,7,0.787
2034-10-07,0.3586,7,0.8207
2034-10-08,0.2911,7,0.8544
2034-10-09,0.2236,7,0.8882
2034-10-10,0.1562,7,0.9219
2034-10-11,0.0887,0,0.9557
2034-10-12,0.0212,0,0.9894
2034-10-13,0.0461,0,0.0231
2034-10-14,0.1134,0,0.0567
2034-10-15,0.1806,1,0.0903
2034-10-16,0.2479,1,0.1239
2034-10-17,0.3151,1,0.1576
2034-10-18,0.3824,2,0.1912
2034-10-19,0.4496,2,0.2248
2034-10-20,0.5169,2,0.2584
2034-10-21,0.5841,3,0.2921
2034-10-22,0.6514,3,0.3257
2034-10-23,0.7186,3,0.3593
2034-10-24,0.7859,3,0.393
2034-10-25,0.8532,3,0.4266
2034-10-26,0.9204,4,0.4602
2034-10-27,0.9877,4,0.4938
2034-10-28,0.9451,4,0.5275
2034-10-29,0.8778,4,0.5611
2034-10-30,0.8106,5,0.5947
2034-10-31,0.7433,5,0.6283
2034-11-01,0.6761,5,0.662
2034-11-02,0.6088,6,0.6956
2034-11-03,0.5416,6,0.7292
2034-11-04,0.4743,7,0.7628
2034-11-05,0.4071,7,0.7965
2034-11-06,0.3398,7,0.8301
2034-11-07,0.2726,7,0.8637
2034-11-08,0.2053,7,0.8973
2034-11-09,0.1381,7,0.931
2034-11-10,0.0708,0,0.9646
2034-11-11,0.0036,0,0.9982
2034-11-12,0.0636,0,0.0318
2034-11-13,0.1307,1,0.0654
2034-11-14,0.1979,1,0.0989
2034-11-15,0.265,1,0.1325
2034-11-16,0.3321,1,0.1661
2034-11-17,0.3993,2,0.1996
2034-11-18,0.4664,2,0.2332
2034-11-19,0.5335,3,0.2668
2034-11-20,0.6007,3,0.3003
2034-11-21,0.6678,3,0.3339
2034-11-22,0.7349,3,0.3675
2034-11-23,0.8021,3,0.401
2034-11-24,0.8692,3,0.4346
2034-11-25,0.9364,4,0.4682
2034-11-26,0.9965,4,0.5017
2034-11-27,0.9294,4,0.5353
2034-11-28,0.8622,5,0.5689
2034-11-29,0.7951,5,0.6024
2034-11-30,0.728,5,0.636
2034-12-01,0.6608,5,0.6696
2034-12-02,0.5937,6,0.7032
2034-12-03,0.5266,6,0.7367
2034-12-04,0.4594,7,0.7703
2034-12-05,0.3923,7,0.8039
2034-12-06,0.3252,7,0.8374
2034-12-07,0.258,7,0.871
2034-12-08,0.1909,7,0.9046
2034-12-09,0.1237,0,0.9381
2034-12-10,0.0566,0,0.9717
2034-12-11,0.0105,0,0.0053
2034-12-12,0.0777,0,0.0388
2034-12-13,0.1448,1,0.0724
2034-12-14,0.212,1,0.106
2034-12-15,0.2791,1,0.1396
2034-12-16,0.3463,1,0.1731
2034-12-17,0.4134,2,0.2067
2034-12-18,0.4806,2,0.2403
2034-12-19,0.5477,3,0.2739
2034-12-20,0.6149,3,0.3074
2034-12-21,0.682,3,0.341
2034-12-22,0.7492,3,0.3746
2034-12-23,0.8163,3,0.4082
2034-12-24,0.8835,4,0.4417
2034-12-25,0.9506,4,0.4753
2034-12-26,0.9822,4,0.5089
2034-12-27,0.9151,4,0.5425
2034-12-28,0.8479,5,0.576
2034-12-29,0.7808,5,0.6096
2034-12-30,0.7136,5,0.6432
2034-12-31,0.6465,5,0.6768
2035-01-01,0.5793,6,0.7103
2035-01-02,0.5122,6,0.7439
2035-01-03,0.445,7,0.7775
2035-01-04,0.3779,7,0.8111
2035-01-05,0.3107,7,0.8446
2035-01-06,0.2436,7,0.8782
2035-01-07,0.1764,7,0.9118
2035-01-08,0.1093,0,0.9454
2035-01-09,0.0421,0,0.9789
2035-01-10,0.0251,0,0.0125
2035-01-11,0.0924,0,0.0462
2035-01-12,0.1597,1,0.0798
2035-01-13,0.227,1,0.1135
2035-01-14,0.2943,1,0.1471
2035-01-15,0.3616,1,0.1808
2035-01-16,0.4288,2,0.2144
2035-01-17,0.4961,2,0.2481
2035-01-18,0.5634,3,0.2817
2035-01-19,0.6307,3,0.3154
2035-01-20,0.698,3,0.349
2035-01-21,0.7653,3,0.3827
2035-01-22,0.8326,3,0.4163
2035-01-23,0.8999,4,0.4499
2035-01-24,0.9672,4,0.4836
2035-01-25,0.9655,4,0.5172
2035-01-26,0.8982,4,0.5509
2035-01-27,0.831,5,0.5845
2035-01-28,0.7637,5,0.6182
2035-01-29,0.6964,5,0.6518
2035-01-30,0.6291,5,0.6855
2035-01-31,0.5618,6,0.7191
2035-02-01,0.4945,6,0.7528
2035-02-02,0.4272,7,0.7864
2035-02-03,0.3599,7,0.82
2035-02-04,0.2926,7,0.8537
2035-02-05,0.2253,7,0.8873
2035-02-06,0.158,7,0.921
2035-02-07,0.0907,0,0.9546
2035-02-08,0.0235,0,0.9883
2035-02-09,0.044,0,0.022
2035-02-10,0.1115,0,0.0558
2035-02-11,0.1791,1,0.0895
2035-02-12,0.2466,1,0.1233
2035-02-13,0.3141,1,0.1571
2035-02-14,0.3816,2,0.1908
2035-02-15,0.4492,2,0.2246
2035-02-16,0.5167,2,0.2584
2035-02-17,0.5842,3,0.2921
2035-02-18,0.6518,3,0.3259
2035-02-19,0.7193,3,0.3596
2035-02-20,0.7868,3,0.3934
2035-02-21,0.8544,3,0.4272
2035-02-22,0.9219,4,0.4609
2035-02-23,0.9894,4,0.4947
2035-02-24,0.943,4,0.5285
2035-02-25,0.8755,4,0.5622
2035-02-26,0.808,5,0.596
2035-02-27,0.7405,5,0.6298
2035-02-28,0.6729,5,0.6635
2035-03-01,0.6054,6,0.6973
2035-03-02,0.5379,6,0.7311
2035-03-03,0.4703,7,0.7648
2035-03-04,0.4028,7,0.7986
2035-03-05,0.3353,7,0.8324
2035-03-06,0.2677,7,0.8661
2035-03-07,0.2002,7,0.8999
2035-03-08,0.1327,7,0.9337
2035-03-09,0.0652,0,0.9674
2035-03-10,0.0024,0,0.0012
2035-03-11,0.0702,0,0.0351
2035-03-12,0.138,1,0.069
2035-03-13,0.2058,1,0.1029
2035-03-14,0.2737,1,0.1368
2035-03-15,0.3415,1,0.1707
2035-03-16,0.4093,2,0.2046
2035-03-17,0.4771,2,0.2385
2035-03-18,0.5449,3,0.2725
2035-03-19,0.6127,3,0.3064
2035-03-20,0.6805,3,0.3403
2035-03-21,0.7484,3,0.3742
2035-03-22,0.8162,3,0.4081
2035-03-23,0.884,4,0.442
2035-03-24,0.9518,4,0.4759
2035-03-25,0.9804,4,0.5098
2035-03-26,0.9126,4,0.5437
2035-03-27,0.8448,5,0.5776
2035-03-28,0.7769,5,0.6115
2035-03-29,0.7091,5,0.6454
2035-03-30,0.6413,5,0.6793
2035-03-31,0.5735,6,0.7133
2035-04-01,0.5057,6,0.7472
2035-04-02,0.4379,7,0.7811
2035-04-03,0.37,7,0.815
2035-04-04,0.3022,7,0.8489
2035-04-05,0.2344,7,0.8828
2035-04-06,0.1666,7,0.9167
2035-04-07,0.0988,0,0.9506
2035-04-08,0.031,0,0.9845
2035-04-09,0.037,0,0.0185
2035-04-10,0.1051,0,0.0525
2035-04-11,0.1731,1,0.0866
2035-04-12,0.2412,1,0.1206
2035-04-13,0.3093,1,0.1546
2035-04-14,0.3774,2,0.1887
2035-04-15,0.4454,2,0.2227
2035-04-16,0.5135,2,0.2568
2035-04-17,0.5816,3,0.2908
2035-04-18,0.6497,3,0.3248
2035-04-19,0.7177,3,0.3589
2035-04-20,0.7858,3,0.3929
2035-04-21,0.8539,3,0.4269
2035-04-22,0.922,4,0.461
2035-04-23,0.99,4,0.495
2035-04-24,0.9419,4,0.5291
2035-04-25,0.8738,5,0.5631
2035-04-26,0.8057,5,0.5971
2035-04-27,0.7377,5,0.6312
2035-04-28,0.6696,5,0.6652
2035-04-29,0.6015,6,0.6992
2035-04-30,0.5334,6,0.7333
2035-05-01,0.4654,7,0.7673
2035-05-02,0.3973,7,0.8014
2035-05-03,0.3292,7,0.8354
2035-05-04,0.2611,7,0.8694
2035-05-05,0.1931,7,0.9035
2035-05-06,0.125,0,0.9375
2035-05-07,0.0569,0,0.9715
2035-05-08,0.0112,0,0.0056
2035-05-09,0.0795,0,0.0397
2035-05-10,0.1477,1,0.0739
2035-05-11,0.216,1,0.108
2035-05-12,0.2842,1,0.1421
2035-05-13,0.3525,1,0.1762
2035-05-14,0.4207,2,0.2104
2035-05-15,0.489,2,0.2445
2035-05-16,0.5572,3,0.2786
2035-05-17,0.6255,3,0.3127
2035-05-18,0.6937,3,0.3469
2035-05-19,0.762,3,0.381
2035-05-20,0.8302,3,0.4151
2035-05-21,0.8985,4,0.4492
2035-05-22,0.9667,4,0.4834
2035-05-23,0.965,4,0.5175
2035-05-24,0.8968,4,0.5516
2035-05-25,0.8285,5,0.5857
2035-05-26,0.7603,5,0.6199
2035-05-27,0.692,5,0.654
2035-05-28,0.6238,6,0.6881
2035-05-29,0.5555,6,0.7222
2035-05-30,0.4873,6,0.7564
2035-05-31,0.419,7,0.7905
2035-06-01,0.3508,7,0.8246
2035-06-02,0.2825,7,0.8587
2035-06-03,0.2143,7,0.8929
2035-06-04,0.146,7,0.927
2035-06-05,0.0778,0,0.9611
2035-06-06,0.0095,0,0.9952
2035-06-07,0.0588,0,0.0294
2035-06-08,0.1271,1,0.0636
2035-06-09,0.1954,1,0.0977
2035-06-10,0.2637,1,0.1319
2035-06-11,0.3321,1,0.166
2035-06-12,0.4004,2,0.2002
2035-06-13,0.4687,2,0.2343
2035-06-14,0.537,3,0.2685
2035-06-15,0.6053,3,0.3027
2035-06-16,0.6736,3,0.3368
2035-06-17,0.7419,3,0.371
2035-06-18,0.8102,3,0.4051
2035-06-19,0.8786,4,0.4393
2035-06-20,0.9469,4,0.4734
2035-06-21,0.9848,4,0.5076
2035-06-22,0.9165,4,0.5418
2035-06-23,0.8482,5,0.5759
2035-06-24,0.7799,5,0.6101
2035-06-25,0.7116,5,0.6442
2035-06-26,0.6432,5,0.6784
2035-06-27,0.5749,6,0.7125
2035-06-28,0.5066,6,0.7467
2035-06-29,0.4383,7,0.7808
2035-06-30,0.37,7,0.815
2035-07-01,0.3017,7,0.8492
2035-07-02,0.2334,7,0.8833
2035-07-03,0.165,7,0.9175
2035-07-04,0.0967,0,0.9516
2035-07-05,0.0284,0,0.9858
2035-07-06,0.0399,0,0.0199
2035-07-07,0.1081,0,0.0541
2035-07-08,0.1764,1,0.0882
2035-07-09,0.2446,1,0.1223
2035-07-10,0.3129,1,0.1564
2035-07-11,0.3812,2,0.1906
2035-07-12,0.4494,2,0.2247
2035-07-13,0.5177,2,0.2588
2035-07-14,0.5859,3,0.293
2035-07-15,0.6542,3,0.3271
2035-07-16,0.7224,3,0.3612
2035-07-17,0.7907,3,0.3954
2035-07-18,0.859,3,0.4295
2035-07-19,0.9272,4,0.4636
2035-07-20,0.9955,4,0.4977
2035-07-21,0.9363,4,0.5319
2035-07-22,0.868,5,0.566
2035-07-23,0.7997,5,0.6001
2035-07-24,0.7315,5,0.6343
2035-07-25,0.6632,5,0.6684
2035-07-26,0.595,6,0.7025
2035-07-27,0.5267,6,0.7366
2035-07-28,0.4585,7,0.7708
2035-07-29,0.3902,7,0.8049
2035-07-30,0.3219,7,0.839
2035-07-31,0.2537,7,0.8732
2035-08-01,0.1854,7,0.9073
2035-08-02,0.1172,0,0.9414
2035-08-03,0.0489,0,0.9756
2035-08-04,0.0193,0,0.0097
2035-08-05,0.0874,0,0.0437
2035-08-06,0.1555,1,0.0778
2035-08-07,0.2236,1,0.1118
2035-08-08,0.2917,1,0.1459
2035-08-09,0.3598,1,0.1799
2035-08-10,0.4279,2,0.214
2035-08-11,0.496,2,0.248
2035-08-12,0.5642,3,0.2821
2035-08-13,0.6323,3,0.3161
2035-08-14,0.7004,3,0.3502
2035-08-15,0.7685,3,0.3842
2035-08-16,0.8366,3,0.4183
2035-08-17,0.9047,4,0.4523
2035-08-18,0.9728,4,0.4864
2035-08-19,0.9591,4,0.5204
2035-08-20,0.891,4,0.5545
2035-08-21,0.8229,5,0.5885
2035-08-22,0.7548,5,0.6226
2035-08-23,0.6867,5,0.6567
2035-08-24,0.6186,6,0.6907
2035-08-25,0.5505,6,0.7248
2035-08-26,0.4824,6,0.7588
2035-08-27,0.4143,7,0.7929
2035-08-28,0.3462,7,0.8269
2035-08-29,0.2781,7,0.861
2035-08-30,0.21,7,0.895
2035-08-31,0.1419,7,0.9291
2035-09-01,0.0737,0,0.9631
2035-09-02,0.0056,0,0.9972
2035-09-03,0.0623,0,0.0311
2035-09-04,0.1301,1,0.0651
2035-09-05,0.198,1,0.099
2035-09-06,0.2659,1,0.1329
2035-09-07,0.3338,1,0.1669
2035-09-08,0.4017,2,0.2008
2035-09-09,0.4695,2,0.2348
2035-09-10,0.5374,3,0.2687
2035-09-11,0.6053,3,0.3027
2035-09-12,0.6732,3,0.3366
2035-09-13,0.7411,3,0.3705
2035-09-14,0.8089,3,0.4045
2035-09-15,0.8768,4,0.4384
2035-09-16,0.9447,4,0.4724
2035-09-17,0.9874,4,0.5063
2035-09-18,0.9195,4,0.5402
2035-09-19,0.8517,5,0.5742
2035-09-20,0.7838,5,0.6081
2035-09-21,0.7159,5,0.6421
2035-09-22,0.648,5,0.676
2035-09-23,0.5801,6,0.7099
2035-09-24,0.5122,6,0.7439
2035-09-25,0.4444,7,0.7778
2035-09-26,0.3765,7,0.8118
2035-09-27,0.3086,7,0.8457
2035-09-28,0.2407,7,0.8796
2035-09-29,0.1728,7,0.9136
2035-09-30,0.105,0,0.9475
2035-10-01,0.0371,0,0.9815
2035-10-02,0.0307,0,0.0153
2035-10-03,0.0983,0,0.0492
2035-10-04,0.1659,1,0.083
2035-10-05,0.2335,1,0.1168
2035-10-06,0.3012,1,0.1506
2035-10-07,0.3688,1,0.1844
2035-10-08,0.4364,2,0.2182
2035-10-09,0.504,2,0.252
2035-10-10,0.5716,3,0.2858
2035-10-11,0.6392,3,0.3196
2035-10-12,0.7069,3,0.3534
2035-10-13,0.7745,3,0.3872
2035-10-14,0.8421,3,0.4211
2035-10-15,0.9097,4,0.4549
2035-10-16,0.9773,4,0.4887
2035-10-17,0.955,4,0.5225
2035-10-18,0.8874,4,0.5563
2035-10-19,0.8198,5,0.5901
2035-10-20,0.7522,5,0.6239
2035-10-21,0.6846,5,0.6577
2035-10-22,0.6169,6,0.6915
2035-10-23,0.5493,6,0.7253
2035-10-24,0.4817,6,0.7591
2035-10-25,0.4141,7,0.793
2035-10-26,0.3465,7,0.8268
2035-10-27,0.2789,7,0.8606
2035-10-28,0.2112,7,0.8944
2035-10-29,0.1436,7,0.9282
2035-10-30,0.076,0,0.962
2035-10-31,0.0084,0,0.9958
2035-11-01,0.059,0,0.0295
2035-11-02,0.1264,1,0.0632
2035-11-03,0.1937,1,0.0969
2035-11-04,0.2611,1,0.1305
2035-11-05,0.3284,1,0.1642
2035-11-06,0.3958,2,0.1979
2035-11-07,0.4631,2,0.2316
2035-11-08,0.5305,3,0.2652
2035-11-09,0.5978,3,0.2989
2035-11-10,0.6652,3,0.3326
2035-11-11,0.7325,3,0.3663
2035-11-12,0.7999,3,0.4
2035-11-13,0.8673,3,0.4336
2035-11-14,0.9346,4,0.4673
2035-11-15,0.998,4,0.501
2035-11-16,0.9307,4,0.5347
2035-11-17,0.8633,5,0.5683
2035-11-18,0.796,5,0.602
2035-11-19,0.7286,5,0.6357
2035-11-20,0.6613,5,0.6694
2035-11-21,0.5939,6,0.703
2035-11-22,0.5266,6,0.7367
2035-11-23,0.4592,7,0.7704
2035-11-24,0.3918,7,0.8041
2035-11-25,0.3245,7,0.8378
2035-11-26,0.2571,7,0.8714
2035-11-27,0.1898,7,0.9051
2035-11-28,0.1224,0,0.9388
2035-11-29,0.0551,0,0.9725
2035-11-30,0.0122,0,0.0061
2035-12-01,0.0794,0,0.0397
2035-12-02,0.1465,1,0.0733
2035-12-03,0.2137,1,0.1068
2035-12-04,0.2808,1,0.1404
2035-12-05,0.348,1,0.174
2035-12-06,0.4151,2,0.2076
2035-12-07,0.4822,2,0.2411
2035-12-08,0.5494,3,0.2747
2035-12-09,0.6165,3,0.3083
2035-12-10,0.6837,3,0.3418
2035-12-11,0.7508,3,0.3754
2035-12-12,0.818,3,0.409
2035-12-13,0.8851,4,0.4426
2035-12-14,0.9523,4,0.4761
2035-12-15,0.9806,4,0.5097
2035-12-16,0.9135,4,0.5433
2035-12-17,0.8463,5,0.5768
2035-12-18,0.7792,5,0.6104
2035-12-19,0.712,5,0.644
2035-12-20,0.6449,5,0.6776
2035-12-21,0.5777,6,0.7111
2035-12-22,0.5106,6,0.7447
2035-12-23,0.4435,7,0.7783
2035-12-24,0.3763,7,0.8118
2035-12-25,0.3092,7,0.8454
2035-12-26,0.242,7,0.879
2035-12-27,0.1749,7,0.9126
2035-12-28,0.1077,0,0.9461
2035-12-29,0.0406,0,0.9797
2035-12-30,0.0265,0,0.0133
2035-12-31,0.0936,0,0.0468
2036-01-01,0.1606,1,0.0803
2036-01-02,0.2277,1,0.1138
2036-01-03,0.2948,1,0.1474
2036-01-04,0.3618,1,0.1809
2036-01-05,0.4289,2,0.2144
2036-01-06,0.4959,2,0.248
2036-01-07,0.563,3,0.2815
2036-01-08,0.6301,3,0.315
2036-01-09,0.6971,3,0.3486
2036-01-10,0.7642,3,0.3821
2036-01-11,0.8312,3,0.4156
2036-01-12,0.8983,4,0.4491
2036-01-13,0.9654,4,0.4827
2036-01-14,0.9676,4,0.5162
2036-01-15,0.9005,4,0.5497
2036-01-16,0.8335,5,0.5833
2036-01-17,0.7664,5,0.6168
